,ID,COUNTRY,HOSPITAL ID,HOSPITAL NAME,ADDRESS,NEIGHBORHOOD,CITY,STATE,ZIP,AREA,TELEPHONE,EXTENTION,EMAIL,AFFILIATION,NATURE OF ESTABLISHMENT,WEBSITE,TYPE OF ESTABLISHMENT,LEVEL OF CARE,VENTILATORS,BEDS TO VENTILATORS RATIO,LINEAR REGRESSION MODELING,google_search,lat_long,lat,long,
3122,14569,Mexico,SLSMP000481,RED GENESIS CENTRO DE FERTILIDAD,CLARION 1434 FRACCIONAMIENTO MUSALA,ISLA BONITA,CULIACAN ROSALES,SINALOA,80060,667,{7166645},,,Private,Private,WWW.CLINICAGENESIS.MX,Clinic,2 - General Hospital,0,4,0.598455803,RED GENESIS CENTRO DE FERTILIDAD CULIACAN ROSALES SINALOA MEXICO,"(24.8219945, -107.3711088)",24.8219945,-107.3711088,
3123,13215,Mexico,PLSMP001110,CLINICA  EPMAC,PORFIRIO DIAZ 133,,PUEBLA,PUEBLA,72270,222,{2176671},,,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA  EPMAC PUEBLA PUEBLA MEXICO,"(19.0552488, -98.1757526)",19.0552488,-98.1757526,
3124,14966,Mexico,YNSMP000213,CENTRAL MEDICO QUIRURGICO DE JESUS SA. DE CV.,CALLE 49 X 46 Y 48 369,CENTRO,TIZIMIN,YUCATAN,97700,986,{8632131},,JORGEBQR@PRODIGY.NET.MX,Private,Private,,Clinic,2 - General Hospital,0,4,-1,CENTRAL MEDICO QUIRURGICO DE JESUS SA. DE CV. TIZIMIN YUCATAN MEXICO,"(21.1425, -88.164722)",21.1425,-88.164722,
3125,13375,Mexico,QTSMP000705,CLINICA SAN JORGE,BENITO JUAREZ 43,CENTRO,JALPAN DE SERRA,QUERETARO,76340,441,{2960281},,JORGERIVERAVAZQUEZ@PRODIGY.NET.MX,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA SAN JORGE JALPAN DE SERRA QUERETARO MEXICO,"(21.2157407, -99.475196)",21.2157407,-99.475196,
3126,15986,Mexico,OCSMP000631,CLINICA SANTIAGO APOSTOL,JUAREZ E ITURBIDE S/N,CENTRO,SANTIAGO NILTEPEC,OAXACA,,994,{7240236},,SANTIAGO.CRUZN1952@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA SANTIAGO APOSTOL SANTIAGO NILTEPEC OAXACA MEXICO,"(16.8017903, -96.7205474)",16.8017903,-96.7205474,
3127,12997,Mexico,GTSMP000272,HOSPITAL SAN JUAN,IGNACIO ALLENDE 128,CENTRO,APASEO EL GRANDE,GUANAJUATO,38160,413,{1582795},,,Private,Private,,Clinic,1 - Primary Care,0,4,-1,HOSPITAL SAN JUAN APASEO EL GRANDE GUANAJUATO MEXICO,"(20.5447391, -100.6863246)",20.5447391,-100.6863246,
3128,13744,Mexico,TLSMP000520,HOSPITAL SANTA ANITA,ROBLES 506,PROLONGACION MORELOS SUR,APIZACO,TLAXCALA,90370,241,{4176098},,HOSPITALSANTAANITA_@HOTMAIL.COM,Private,Private,,Medical office,1 - Primary Care,0,4,0.176894595,HOSPITAL SANTA ANITA APIZACO TLAXCALA MEXICO,"(19.3997835, -98.1433579)",19.3997835,-98.1433579,
3129,13471,Mexico,MSSMP000882,HOSPITAL INFANTIL DE LAS AMERICAS,BOULEVARD PASEO CUAUHNAHUAC 1916,LOS TARIANES,JIUTEPEC,MORELOS,62550,777,{3208677},,EDUASTU@HOTMAIL.COM,Private,Private,None,Hospital - General,2 - General Hospital,0,4,-1,HOSPITAL INFANTIL DE LAS AMERICAS JIUTEPEC MORELOS MEXICO,"(18.9064031, -99.178699)",18.9064031,-99.178699,
3130,13499,Mexico,MSSMP000923,CLINICA MATERNIDAD DE JESUS,CARRETERA FEDERAL CUERNAVACA - ACAPULCO KM. 75,LOMAS DEL CARRIL,TEMIXCO,MORELOS,62589,777,{3251091},,GARCIAESTRADAJL@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA MATERNIDAD DE JESUS TEMIXCO MORELOS MEXICO,"(18.854444, -99.227222)",18.854444,-99.227222,
3131,13616,Mexico,MSSMP000976,CLINICA  NUESTRA SENORA DE GUADALUPE,HIMNO NACIONAL # 7,SAN MIGUEL DA UNION,XOCHITEPEC,MORELOS,62790,777,{3613132},,SRA.GUADALUPE_CLINICA@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CLINICA  NUESTRA SENORA DE GUADALUPE XOCHITEPEC MORELOS MEXICO,"(18.7903333, -99.2289603)",18.7903333,-99.2289603,
3132,13551,Mexico,MSSMP000030,CENTRO MEDICO JOJUTLA,AVENIDA MORELOS 101,CENTRO,JOJUTLA,MORELOS,62900,734,{3420284},,,Private,Private,,,,0,4,1.385444597,CENTRO MEDICO JOJUTLA JOJUTLA MORELOS MEXICO,"(18.6181975, -99.1820152)",18.6181975,-99.1820152,
3133,13291,Mexico,NLSMP000781,CLINICA MONTEMORELOS,SIMON BOLIVAR 702,CENTRO,MONTEMORELOS,NUEVO LEON,67500,826,{2632153},,CLINICAMONTEMORELOS@OUTLOOK.COM,Private,Private,None,Diagnostic center,1 - Primary Care,0,4,-1,CLINICA MONTEMORELOS MONTEMORELOS NUEVO LEON MEXICO,"(25.1909034, -99.8253568)",25.1909034,-99.8253568,
3134,14547,Mexico,OCSMP000701,SANATORIO DE MATERNIDAD SAN JORGE,GUERRERO 47,BARRIO GUICHIVERE,SANTO DOMINGO TEHUANTEPEC,OAXACA,70760,971,{7150533},,MATERNIDADSANJORGE@LIVE.COM.MX,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,SANATORIO DE MATERNIDAD SAN JORGE SANTO DOMINGO TEHUANTEPEC OAXACA MEXICO,"(16.3293373, -95.2319272)",16.3293373,-95.2319272,
3135,15399,Mexico,JCSMP000593,HOSPITAL TONALA,SANTOS DEGOLLADO 75,CENTRO,TONALA,JALISCO,45400,33,{36830946},,MARIALILIANA_GARAY_SALAS@YAHOO.COM.MX,Private,Private,None,Hospital - General,2 - General Hospital,0,4,0.059443152,HOSPITAL TONALA TONALA JALISCO MEXICO,"(20.6231726, -103.2457653)",20.6231726,-103.2457653,
3136,16394,Mexico,DFSMP001444,SANATORIO DOCTOR JORGE VAZQUEZ CABELLO,JOSEFA ORTIZ DE DOMINGUEZ 15B,LA GUADALUPITA TULYEHUALCO,XOCHIMILCO,CDMX,16740,55,{21614036},,FLACOJVC@YAHOO.COM.MX,Private,Private,None,Hospital - Primary care,1 - Primary Care,0,4,-1,SANATORIO DOCTOR JORGE VAZQUEZ CABELLO XOCHIMILCO CDMX MEXICO,"(19.2632935, -99.0941655)",19.2632935,-99.0941655,
3137,13373,Mexico,QTSMP000681,CLINICA MEDICA SERRA,ABELARDO AVILA 4,CENTRO,JALPAN DE SERRA,QUERETARO,76340,441,{2960091},,MEDICASERRA@HOTMAIL.COM,Private,Private,CLINICAMEDICASERRA.BUSINESS.SITE,Clinic,1 - Primary Care,0,4,-1,CLINICA MEDICA SERRA JALPAN DE SERRA QUERETARO MEXICO,"(21.2168402, -99.4724924)",21.2168402,-99.4724924,
3138,15202,Mexico,SLSMP001070,CLINICA HIDALGO,MIGUEL HIDALGO 13,CENTRO,ESCUINAPA,SINALOA,82400,695,"{9532635,1136481}",,MVV12@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,0.234598901,CLINICA HIDALGO ESCUINAPA SINALOA MEXICO,"(22.8350135, -105.7755331)",22.8350135,-105.7755331,
3139,14602,Mexico,,NUESTRA SEÑORA DEL CARMEN,AVENIDA MORELOS 9-B,CENTRO,MIXQUIAHUALA DE JUAREZ,HIDALGO,42730,738,{7250841},,,Private,Private,,Clinic,,0,4,-1,NUESTRA SEÑORA DEL CARMEN MIXQUIAHUALA DE JUAREZ HIDALGO MEXICO,"(20.2304048, -99.21065510000001)",20.2304048,-99.2106551,
3140,14813,Mexico,HGSMP001004,DEK SAGRARIO,HEROES 3,ATEMPA,TIZAYUCA,HIDALGO,43800,779,{7960148},,,Private,Private,,Clinic,2 - General Hospital,0,4,-1,DEK SAGRARIO TIZAYUCA HIDALGO MEXICO,"(19.8383597, -98.98076069999999)",19.8383597,-98.9807607,
3141,15608,Mexico,DFSMP004570,CENTRO DE CUIDADOS MEDICOS,AVENIDA ARBOLEDAS 18-C,AMPLIACION TEPEPAN,XOCHIMILCO,CDMX,16029,55,{56411344},,CENTRO_CUIDADOS_MEDICOS_@HOTMAIL.COM,Private,Private,,,1 - Primary Care,0,4,-1,CENTRO DE CUIDADOS MEDICOS XOCHIMILCO CDMX MEXICO,"(19.295808, -99.15696659999999)",19.295808,-99.1569666,
3142,14030,Mexico,MNSMP002080,CLINICA SAN JOSE OBREREO,NICOLAS BRAVO 7,VARILLERO,APATZINGAN,MICHOACAN DE OCAMPO,60680,453,{5345051},,,Private,Private,,Clinic,1 - Primary Care,0,4,-1,CLINICA SAN JOSE OBREREO APATZINGAN MICHOACAN DE OCAMPO MEXICO,"(19.088011, -102.3614445)",19.088011,-102.3614445,
3143,15935,Mexico,MNSMP000564,SANATORIO ZINAPECUARO,AVENIDA HIDALGO 7,CENTRO,ZINAPECUARO,MICHOACAN DE OCAMPO,58930,451,{3550956},,,Private,Private,,Clinic,1 - Primary Care,0,4,-1,SANATORIO ZINAPECUARO ZINAPECUARO MICHOACAN DE OCAMPO MEXICO,"(19.8596524, -100.8253606)",19.8596524,-100.8253606,
3144,14105,Mexico,JCSMP001100,CLINICA JUAN PABLO DE VALLE DE JUAREZ S.A. DE C.V.,SINALOA S/N,LA PLACITA,VALLE DE JUAREZ,JALISCO,49540,382,{5710198},,DRPEDROP29@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,-1,CLINICA JUAN PABLO DE VALLE DE JUAREZ S.A. DE C.V. VALLE DE JUAREZ JALISCO MEXICO,"(19.9317606, -102.943186)",19.9317606,-102.943186,
3145,14981,Mexico,OCSMP000730,SANATORIO SAN CARLOS,MEXICO 13,CENTRO,LOMA BONITA,OAXACA,,281,{8720518},,GINECORVIVEROS@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,-1,SANATORIO SAN CARLOS LOMA BONITA OAXACA MEXICO,"(18.1096868, -95.88038689999999)",18.1096868,-95.8803869,
3146,13150,Mexico,NTSMP000371,CENTRO QUIRURGICO TEPIC,SEBASTIAN LERDO DE TEJADA ORIENTE 87,CENTRO,TEPIC,NAYARIT,63000,311,{2168444},,RMRAMIREZ_4@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CENTRO QUIRURGICO TEPIC TEPIC NAYARIT MEXICO,"(21.5109462, -104.8903309)",21.5109462,-104.8903309,
3147,14328,Mexico,GTSMP001573,SANATORIO GUADALUPANO,MIGUEL HIDALGO 105,CENTRO,SALAMANCA,GUANAJUATO,36700,464,{6480183},,,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,SANATORIO GUADALUPANO SALAMANCA GUANAJUATO MEXICO,"(20.5701499, -101.1984669)",20.5701499,-101.1984669,
3148,13235,Mexico,PLSMP002785,CLINICA DE ESPECILIDADES SAN JOSE,PRIVADA E DE LA 16 DE SEPTIEMBRE 12949,GUADALUPE HIDALGO,PUEBLA,PUEBLA,72490,222,{2410720},,DEREJOSEFELIPEPASOS@HOYMAIL.COM,Private,Private,,,,0,4,-1,CLINICA DE ESPECILIDADES SAN JOSE PUEBLA PUEBLA MEXICO,"(19.0505538, -98.19216039999999)",19.0505538,-98.1921604,
3149,14420,Mexico,GTSMP001853,JOSE LUGO CENDEJAS (CLINICA DE ESPECIALIDADES SAN FELIPE),FRANCISCO PRIMO DE VERDAD 420-A,CENTRO,SAN FELIPE,GUANAJUATO,37600,428,{6851968},,LUGO.010599@GMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,0.483750185,JOSE LUGO CENDEJAS (CLINICA DE ESPECIALIDADES SAN FELIPE) SAN FELIPE GUANAJUATO MEXICO,"(21.4736227, -101.2148623)",21.4736227,-101.2148623,
3150,15441,Mexico,DFSMP004215,SANATORIO DE MATERNIDAD JALALPA S.C.,AVENIDA GUSTAVO DIAZ ORDAZ 102,JALALPA,ALVARO OBREGON,CDMX,1296,55,{52598166},,MIGUELANGEL037@HOTMAIL.COM,Private,Private,None,Hospital - General,2 - General Hospital,0,4,-1,SANATORIO DE MATERNIDAD JALALPA S.C. ALVARO OBREGON CDMX MEXICO,"(19.3782061, -99.23121049999999)",19.3782061,-99.2312105,
3151,13560,Mexico,MSSMP000071,CLINICA GUALUPITA,PROLONGACION LAZARO CARDENAS 8,CUAUHTEMOC,JOJUTLA,MORELOS,62900,734,{3424270},,,Private,Private,,,,0,4,1.919937318,CLINICA GUALUPITA JOJUTLA MORELOS MEXICO,"(18.6248277, -99.1833977)",18.6248277,-99.1833977,
3152,14213,Mexico,GTSMP002570,CLINICA MEDICA GENESIS,ABASOLO 105,CENTRO SAN MIGUEL OCTOPAN,CELAYA,GUANAJUATO,38130,461,{6180198},,GENESIS@YAHOO.COM.MX,Private,Private,,Hospital - Specialized,2 - General Hospital,0,4,0.172374664,CLINICA MEDICA GENESIS CELAYA GUANAJUATO MEXICO,"(20.5001366, -100.8167691)",20.5001366,-100.8167691,
3153,14698,Mexico,GTSMP001544,SERVIICIOS MEDICOS DE PURISIMA S A DE C V,FRANCISCO I MADERO 116,CENTRO,PURISIMA DEL RINCON,GUANAJUATO,36400,476,{7434777},,PERLACLARITA0@GMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,4,-1,SERVIICIOS MEDICOS DE PURISIMA S A DE C V PURISIMA DEL RINCON GUANAJUATO MEXICO,"(21.030417, -101.877582)",21.030417,-101.877582,
3154,13841,Mexico,TLSMP000071,CONSULTORIO SAGRADO CORAZON DE JESUS,FERROCARRIL SUR 8,XAXALA,CHIAUTEMPAN,TLAXCALA,90800,246,{4641334},,PETRONILO.NAVES@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CONSULTORIO SAGRADO CORAZON DE JESUS CHIAUTEMPAN TLAXCALA MEXICO,"(19.3376797, -98.18024799999999)",19.3376797,-98.180248,
3155,13569,Mexico,CSSME000095,CLINICA HOSPITAL ISSTECH PALENQUE,PERIFERICO ORIENTE CAMINO AL EJIDO FRANCISCO VILLA S/N,,PALENQUE,CHIAPAS,29960,916,{3450649},,PORFIRIOLASTRA_GONZALEZ@HOTMAIL.COM,ISSSTE,Public,None,Clinic,1 - Primary Care,0,4,-1,CLINICA HOSPITAL ISSTECH PALENQUE PALENQUE CHIAPAS MEXICO,"(17.5066542, -91.97644969999999)",17.5066542,-91.9764497,
3156,13941,Mexico,OCSMP000264,CLINICA MEDICO QUIRURGICA DEL REFUGIO,DEL AVION 405,CANDIANI,OAXACA DE JUAREZ,OAXACA,68130,951,{5684950},,CLINIC.DELREFUGIO@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,0.524460268,CLINICA MEDICO QUIRURGICA DEL REFUGIO OAXACA DE JUAREZ OAXACA MEXICO,"(17.0469127, -96.7178094)",17.0469127,-96.7178094,
3157,15518,Mexico,DFSMP001864,GRUPO ESPECIALIZADO MEDICO Y ASOCIADOS CHAPULTEPEC S.C.,CALLE 2  15,REFORMA SOCIAL,MIGUEL HIDALGO,CDMX,11650,55,{55402271},,MULTIMEDICAPLUS@HOTMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,4,-1,GRUPO ESPECIALIZADO MEDICO Y ASOCIADOS CHAPULTEPEC S.C. MIGUEL HIDALGO CDMX MEXICO,"(19.425542, -99.20381569999999)",19.425542,-99.2038157,
3158,13485,Mexico,CSSME000054,CLINICA HOSPITAL PICHUCALCO,CARRETERA PICHUCALCO - TEAPA KM. 1 S/N,CENTRO,PICHUCALCO,CHIAPAS,29520,932,{3230484},,ADMON_ISSSTECHPICHUCALCO@HOTMAIL.COM,ISSSTE,Public,None,Clinic,1 - Primary Care,0,4,0.234598901,CLINICA HOSPITAL PICHUCALCO PICHUCALCO CHIAPAS MEXICO,"(17.5176153, -93.1204619)",17.5176153,-93.1204619,
3159,13404,Mexico,TSSMP000042,CLINICA PASTEUR,7 MUTUALISMO Y GONZALEZ 529,GUADALUPE MAINERO,CIUDAD VICTORIA,TAMAULIPAS,87100,834,{3127833},,CLINICA.PASTEUR@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,0.986731559,CLINICA PASTEUR CIUDAD VICTORIA TAMAULIPAS MEXICO,"(23.72577, -99.14344249999999)",23.72577,-99.1434425,
3160,13745,Mexico,TLSMP000474,CLINICA DE MATERNIDAD LA LUZ,1 AVENIDA 3701 6,"JARDINES DE APIZACO, SAN BENITO XALTOCAN",YAUHQUEMEHCAN,TLAXCALA,90380,241,"{1087355,1087355}",,GINIPALA@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA DE MATERNIDAD LA LUZ YAUHQUEMEHCAN TLAXCALA MEXICO,"(31.7637352, -106.4745582)",31.7637352,-106.4745582,
3161,16307,Mexico,OCSMP000696,SANATORIO SAN FRANCISCO,JOSEFA ORTIZ DE DOMINGUEZ 1,LABORIO,SANTO DOMINGO TEHUANTEPEC,OAXACA,70760,971,{7150923},,SANATORIO.SAN.FRANCISCO@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,0.234598901,SANATORIO SAN FRANCISCO SANTO DOMINGO TEHUANTEPEC OAXACA MEXICO,"(16.3258794, -95.2445628)",16.3258794,-95.2445628,
3162,13354,Mexico,OCSSA001183,CENTRO DE SALUD URBANO SALINA CRUZ,AVENIDA MANUEL AVILA CAMACHO 40,CENTRO,SALINA CRUZ,OAXACA,70600,971,{7140110},,DOCTOLEONARAGON@HOTMAIL.COM,SSA,Public,None,Clinic,1 - Primary Care,0,4,-1,CENTRO DE SALUD URBANO SALINA CRUZ SALINA CRUZ OAXACA MEXICO,"(16.1820906, -95.19497650000001)",16.1820906,-95.1949765,
3163,15742,Mexico,DFSMP002914,CLINICA NUESTRA SENORA DE LA SOLEDAD,AVENIDA MEXICO 28,CUAJIMALPA,CUAJIMALPA DE MORELOS,CDMX,5000,55,"{58134338,54560507}",,SILVATUSALUD@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,0.809801705,CLINICA NUESTRA SENORA DE LA SOLEDAD CUAJIMALPA DE MORELOS CDMX MEXICO,"(0, 0)",0,0,
3164,14194,Mexico,CSSMP000222,SANTA LUCIA,AVENIDA DR. RAFAEL PASCACIO GAMBOA  126,J. SABINES,TUXTLA GUTIERREZ,CHIAPAS,29096,961,{6142869},,GREGORIBAL@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,-1,SANTA LUCIA TUXTLA GUTIERREZ CHIAPAS MEXICO,"(16.7690407, -93.1265703)",16.7690407,-93.1265703,
3165,15245,Mexico,PLSMP000224,HOSPITAL SAN JOSE A.C.,ZARAGOZA 25 ESQUINA M. ESCOBEDO,SAN JOSE,ZACATLAN,PUEBLA,73310,797,{9750156},,HOSPITAL_SANJOSE89@YAHOO.COM.MX,Private,Private,None,Hospital - Primary care,1 - Primary Care,0,4,-1,HOSPITAL SAN JOSE A.C. ZACATLAN PUEBLA MEXICO,"(19.9369827, -97.9620635)",19.9369827,-97.9620635,
3166,13989,Mexico,OCSMP000433,CLINICA MEDICO QUIRURGICA TEOTZAPOTLAN,TEOTZAPOTLAN 503,BARRIO DEL NINO,VILLA DE ZAACHILA,OAXACA,71250,951,{5286162},,DOC_SAB3@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA MEDICO QUIRURGICA TEOTZAPOTLAN VILLA DE ZAACHILA OAXACA MEXICO,"(16.9548224, -96.75102249999999)",16.9548224,-96.7510225,
3167,15646,Mexico,DFSMP001922,SANATORIO MATERNIDAD DOCTOR CASTILLO,CUAUHTEMOC 78,SAN PEDRO,IZTAPALAPA,CDMX,9000,55,{56856606},,SANATORIO47@GMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,SANATORIO MATERNIDAD DOCTOR CASTILLO IZTAPALAPA CDMX MEXICO,"(19.3611109, -99.090254)",19.3611109,-99.090254,
3168,13809,Mexico,PLSMP002983,CLINICA ALIVIA MEDICA,CALLE 7 SUR 101-B,CENTRO,ATLIXCO,PUEBLA,74200,244,"{4465720,1023152}",,HERIDASECG@YAHOO.COM.MX,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CLINICA ALIVIA MEDICA ATLIXCO PUEBLA MEXICO,"(18.9131227, -98.4293891)",18.9131227,-98.4293891,
3169,13614,Mexico,MSSMP000952,CLINICA Y MATERNIDAD DE JESUS,REPUBLICA DE CUBA 7,CENTRO,XOCHITEPEC,MORELOS,62790,777,{3612528},,DRA-LIMON@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA Y MATERNIDAD DE JESUS XOCHITEPEC MORELOS MEXICO,"(18.7801939, -99.2287829)",18.7801939,-99.2287829,
3170,14742,Mexico,JCSMP000506,CLINICA MEDICA ESPECIALIZADA,GUADALUPE VICTORIA 94,CENTRO,JOCOTEPEC,JALISCO,45800,387,{7630949},,HONORIOBARBA30@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,0.483750185,CLINICA MEDICA ESPECIALIZADA JOCOTEPEC JALISCO MEXICO,"(20.2830067, -103.4251691)",20.2830067,-103.4251691,
3171,15676,Mexico,DFSMP002733,CLINICA SANTA MARIA,NORTE 19-A 5232,NUEVA VALLEJO,GUSTAVO A. MADERO,CDMX,7750,55,{55875673},,ROMERODR@OUTLOOK.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CLINICA SANTA MARIA GUSTAVO A. MADERO CDMX MEXICO,"(19.482222, -99.1125)",19.482222,-99.1125,
3172,14967,Mexico,YNSMP000196,CLINICA DE MATERNIDAD GUADALUPE,CALLE 46 X 45 Y 47 356,CENTRO,TIZIMIN,YUCATAN,97700,986,{8632271},,SOCRATES.USG@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,-1,CLINICA DE MATERNIDAD GUADALUPE TIZIMIN YUCATAN MEXICO,"(21.1450609, -88.1485579)",21.1450609,-88.1485579,
3173,13563,Mexico,MSSMP000100,CLINICA SOFIA,LORENZO VAZQUEZ 29,CENTRO,ZACATEPEC,MORELOS,62780,734,{3430982},,SUAYSETA510108@HOTMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,4,-1,CLINICA SOFIA ZACATEPEC MORELOS MEXICO,"(18.6613615, -99.1885413)",18.6613615,-99.1885413,
3174,15745,Mexico,DFSMP001852,CLINICA MEDICA DEL CARMEN,ALAMO MANZANA 251 LOTE 10,2DA AMPLIACION SANTIAGO ACAHUALTEPEC,IZTAPALAPA,CDMX,9609,55,{58326608},,NATY_2487@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CLINICA MEDICA DEL CARMEN IZTAPALAPA CDMX MEXICO,"(19.3455142, -99.0111828)",19.3455142,-99.0111828,
3175,14400,Mexico,BCSMP000245,UNIDAD MEDICA CEMIQ,AVENIDA LAS PALMAS 4531,FRACCIONAMIENTO LAS PALMAS,TIJUANA,BAJA CALIFORNIA,22106,664,{6818511},,VILLAVERDERETES@YAHOO.COM.MX,Private,Private,,Clinic - Health center,2 - General Hospital,0,4,0.004643545,UNIDAD MEDICA CEMIQ TIJUANA BAJA CALIFORNIA MEXICO,"(32.5050122, -116.9854869)",32.5050122,-116.9854869,
3176,13307,Mexico,QTSMP000500,MEDICA QUIRURGICA VISTHA S.A. DE C.V.; SAN JUAN DEL RIO,AVENIDA BENITO JUAREZ CENTRO 11,VISTHA,SAN JUAN DEL RIO,QUERETARO,76810,427,{2663130},,DR.ORLANDOSOTO@GMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,4,-1,MEDICA QUIRURGICA VISTHA S.A. DE C.V.; SAN JUAN DEL RIO SAN JUAN DEL RIO QUERETARO MEXICO,"(20.4439042, -99.9787161)",20.4439042,-99.9787161,
3177,13149,Mexico,NTSMP000243,CENTRO QUIRURGICO DE TEPIC,LERDO 87,CENTRO,TEPIC,NAYARIT,63000,311,{2168444},,CENTROQUIRURGICOTEPIC@GMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,4,-1,CENTRO QUIRURGICO DE TEPIC TEPIC NAYARIT MEXICO,"(21.511255, -104.8965613)",21.511255,-104.8965613,
3178,14417,Mexico,GTSMP001824,MATERNIDAD GUADALUPE,ALLENDE 425,,SAN FELIPE,GUANAJUATO,37600,428,{6850360},,,Private,Private,,,,0,4,2.459108845,MATERNIDAD GUADALUPE SAN FELIPE GUANAJUATO MEXICO,"(21.4782119, -101.2109637)",21.4782119,-101.2109637,
3179,15592,Mexico,DFSMP001683,SANATORIO GUADALUPE,AVENIDA PUENTE RAMIREZ MANZANA B LOTE 4,PARAJE SAN JUAN,IZTAPALAPA,CDMX,9870,55,{56127597},,CHELITA.SAJA@YAHOO.COM.MX,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,SANATORIO GUADALUPE IZTAPALAPA CDMX MEXICO,"(19.3388389, -99.07160200000001)",19.3388389,-99.071602,
3180,16551,Mexico,DFSMP004022,CENTRO QUIRURGICO Y MEDICINA INTEGRAL TLAHUAC,EMILIANO ZAPATA 5,LOS REYES,TLAHUAC,CDMX,13070,55,{58424089},,SILALERYGACUT@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CENTRO QUIRURGICO Y MEDICINA INTEGRAL TLAHUAC TLAHUAC CDMX MEXICO,"(19.268135, -99.00451710000002)",19.268135,-99.0045171,
3181,14072,Mexico,OCSMP001051,UNIDAD MEDICA SUR,GUERRERO NO. 32,CENTRO,PUTLA VILLA DE GUERRERO,OAXACA,71000,953,{5530694},,MONTESINOSCRUZM@HOTMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,4,-1,UNIDAD MEDICA SUR PUTLA VILLA DE GUERRERO OAXACA MEXICO,"(17.023307, -97.92836729999999)",17.023307,-97.9283673,
3182,14703,Mexico,GTSMP000506,UNIDAD MEDICO QUIRURGICA DOBLADO,RAYO NO. 9,CENTRO,MANUEL DOBLADO,GUANAJUATO,36470,432,{7440513},,EIKO7402@GMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,4,-1,UNIDAD MEDICO QUIRURGICA DOBLADO MANUEL DOBLADO GUANAJUATO MEXICO,"(20.7318108, -101.9502352)",20.7318108,-101.9502352,
3183,14413,Mexico,GTSMP001865,CLINICA MEDICO QUIRURGICA SAN JOSE,PROFESOR CAMPUZANO 317,CENTRO,SAN FELIPE,GUANAJUATO,37600,428,{6850186},,GERARDOCOVARRUBIAS@HOTMAIL.ES,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CLINICA MEDICO QUIRURGICA SAN JOSE SAN FELIPE GUANAJUATO MEXICO,"(21.4807553, -101.2142477)",21.4807553,-101.2142477,
3184,15502,Mexico,DFSMP001823,EL HOSPITALITO TACUBAYA A.C.,MARTIRES DE LA CONQUISTA 15,TACUBAYA,MIGUEL HIDALGO,CDMX,11870,55,{55155680},,EL_HOSPITALITO@HOTMAIL.COM,Private,Private,HTTP://WWW.ELHOSPITALITO.BESABA.COM/,Clinic,1 - Primary Care,0,4,0.56065042,EL HOSPITALITO TACUBAYA A.C. MIGUEL HIDALGO CDMX MEXICO,"(19.4009318, -99.1873523)",19.4009318,-99.1873523,
